StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,ic,prolific_id,att_1,att_2,comp_1,comp_2,automation,firm_resp_1,human_resp_1,firm_liable_1,human_liable_1,reason,comp_3,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,ai_knowledge_1,workerID,hitID,assignmentId,label
10/21/25 13:15,10/21/25 13:18,IP Address,170.203.121.225,100,210,TRUE,10/21/25 13:18,R_6t2teF7wSTM5sQh,,,,,29.7388,-95.8309,anonymous,EN,I agree,63d41270b0fcb44aade343df,Paul,Neither Agree nor Disagree,The number of typical daily tasks controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,18,100,8,100,"While the CoDrive system isn't doing what is intended, the human should've been paying attention on the road instead of looking at his phone. Automation is great but you still have to pay attention.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Asian,-99,21,Some College,-99,70,,,,CoDrive
10/21/25 13:14,10/21/25 13:18,IP Address,172.72.80.215,100,272,TRUE,10/21/25 13:18,R_1obpUdksG6H9i4F,,,,,35.5039,-80.6338,anonymous,EN,I agree,662fecef2a008847dc4f0d9b,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,25,100,25,100,The human is officially the driver of the car so they are responsible for any accidents.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,57,Some College,-99,75,,,,CoDrive
10/21/25 13:13,10/21/25 13:18,IP Address,50.103.26.34,100,305,TRUE,10/21/25 13:18,R_1dalnHaR6MVgMGD,,,,,42.2186,-89.0465,anonymous,EN,I agree,654bc148c95bca00d541ec33,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,90,91,0,100,i think the human is a bit responsible for not paying attention but i feel as if the company id more responsible since the car did not stop when it was in CoDrive mode,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,54,College Graduate (4 year),-99,83,,,,CoDrive
10/21/25 13:16,10/21/25 13:19,IP Address,136.226.79.91,100,182,TRUE,10/21/25 13:19,R_60PoRVCvqraCei3,,,,,37.3388,-121.8916,anonymous,EN,I agree,5ccf87bfb46c7000010d8428,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,40,100,40,100,"The driver ultimately is responsible. He/she is the person that was negligent and at the end of the day bought this car, including inherited risk.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,30,College Graduate (4 year),-99,60,,,,AutoDrive
10/21/25 13:13,10/21/25 13:19,IP Address,75.9.75.134,100,359,TRUE,10/21/25 13:19,R_3IY3it41DnsxoEk,,,,,43.0475,-87.8964,anonymous,EN,I agree,65f8c7701b92017a3902e203,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,55,65,55,65,"Regardless of Aeon's level of driving control, the human in the vehicle is responsible for complete alertness and awareness at all times. The accident occurred because of a human distraction, which means the human chose a dangerous action.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,29,College Graduate (4 year),-99,65,,,,CoDrive
10/21/25 13:10,10/21/25 13:19,IP Address,67.101.119.157,100,531,TRUE,10/21/25 13:19,R_7iNA2rW1ny3xzVf,,,,,37.751,-97.822,anonymous,EN,I agree,68483d40185598902b719f20,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,68,84,60,"The CoDrive was switched on, it was supposed to be autonomous ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,26,Masters Degree (MS),-99,87,,,,CoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,24.35.140.21,100,238,TRUE,10/21/25 13:19,R_3MN8PGm5eiGQ4M5,,,,,34.8504,-92.4089,anonymous,EN,I agree,5e29cc3230cf9d03580c34bf,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,59,87,33,94,"The company likely makes certain promises of the reliability of their services, and should be found at fault when these services fail, to some extent. However, it should also always be expected that the human driver will maintain control of the vehicle and not disobey traffic laws, like texting while driving. They should view the service as a tool, not a replacement for their own safety precautions.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,35,College Graduate (4 year),-99,72,,,,CoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,172.56.72.253,100,294,TRUE,10/21/25 13:19,R_1ux30vSu5N0IdMA,,,,,28.5788,-81.4396,anonymous,EN,I agree,67a5f11bc9d44aa78232f05c,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",2,0,100,0,100,At this point in time the driver is still the legal one behind the wheel. The accident was caused by the driver's lack of focus on the driving task. The fact that CoDrive was available and turned on shouldn't make any difference.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,76,Masters Degree (MS),-99,30,,,,CoDrive
10/21/25 13:10,10/21/25 13:19,IP Address,75.132.11.151,100,543,TRUE,10/21/25 13:19,R_60IQjVfHgiTSCUb,,,,,38.4936,-90.3797,anonymous,EN,I agree,65835b4f5c14a257e1e1f4a1,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,100,0,100,0,Aeon marketed their vehicles in a way that would encourage this behavior from the driver,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,38,Some College,-99,50,,,,CoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,166.181.85.19,100,202,TRUE,10/21/25 13:19,R_3TpVjDZd3QpjkmR,,,,,41.9504,-91.6897,anonymous,EN,I agree,66293a86e40515e886439323,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,88,23,90,7,"the car was designed to be automated, therefore is responsible",The ${e://Field/label} system was 'switched on' at the time of the accident,Prefer not to disclose,-99,White or European,-99,47,High School or Equivalent,-99,76,,,,AutoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,50.106.91.80,100,294,TRUE,10/21/25 13:19,R_1Ngg9iZJ51j9TrZ,,,,,41.0491,-85.1514,anonymous,EN,I agree,63936bad01efa1e55f6e149d,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,100,100,100,100,I think the company is more liable because their product was supposed to work- it should have 'seen' the sign and stopped. The human was relying on it. ,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,60,College Graduate (4 year),-99,40,,,,CoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,47.181.66.105,100,276,TRUE,10/21/25 13:19,R_1VyI8XCNYinlRQq,,,,,33.7215,-118.0509,anonymous,EN,I agree,677e09d332acbbd97ca33ae4,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,20,100,20,100,"The human driver should be paying attention regardless of whether or not the car can help him drive, he is/should be the primary driver. At the same time, the system created by Aeon failed to assist him in the stop, meaning it either glitched or is not meeting standards to what the car is meant to do, so I would say the company is also partially at fault for the accident.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Hispanic or Latino,-99,23,Some College,-99,70,,,,CoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,50.88.64.7,100,215,TRUE,10/21/25 13:19,R_73BUSYyla6M1xNC,,,,,28.132,-80.7078,anonymous,EN,I agree,5be42f3b98f5f40001a994f4,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,100,20,100,50,The autodrive is supposed to control the car.  It failed.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,67,College Graduate (4 year),-99,71,,,,AutoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,71.199.42.222,100,300,TRUE,10/21/25 13:19,R_5shSXt75zV1txbo,,,,,40.8792,-111.8686,anonymous,EN,I agree,666a08fa06def34a1331e4f4,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,60,75,60,80,"id say the human driver is more liable, the technology is too new and far from perfect so its the drivers responsibility to stay vigilant  ",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,29,High School or Equivalent,-99,61,,,,AutoDrive
10/21/25 13:17,10/21/25 13:19,IP Address,24.152.225.120,100,150,TRUE,10/21/25 13:19,R_7SovZoaTIDgVfah,,,,,41.1849,-75.386,anonymous,EN,I agree,67164c92298409e37c670b3d,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",6,100,20,100,40,"While the human driver does bear SOME responsibility, the fact remains is that the company advertises itself as an auto, self driving car. You cant advertise yourself like that and your system can't pick up a simple stop sign. That falls squarely on the company.",The ${e://Field/label} system was 'switched off' at the time of the accident,Male,-99,Mixed,-99,28,College Graduate (4 year),-99,27,,,,AutoDrive
10/21/25 13:17,10/21/25 13:19,IP Address,73.224.193.176,100,128,TRUE,10/21/25 13:19,R_54BMM6tpRuE33hK,,,,,31.2804,-81.5305,anonymous,EN,I agree,645906dc264ac9eb66b7f3ec,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,67,80,78,67,"Even if the car was in autopilot, there are ways to change it to where the human could drive. If there was a human driver, they could have done that.",The ${e://Field/label} system was 'switched off' at the time of the accident,Female,-99,White or European,-99,51,Some College,-99,7,,,,CoDrive
10/21/25 13:13,10/21/25 13:19,IP Address,66.229.111.35,100,351,TRUE,10/21/25 13:19,R_1n5VGhSxYLSed50,,,,,26.3898,-80.2145,anonymous,EN,I agree,674cca92742faa4642a6e9c7,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,70,90,70,I think Aeon is more liable than the human because I think it provides the belief that it is fully capable of driving the car. I also believe the driver is liable for not being diligent but not as much as Aeon.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,54,College Graduate (4 year),-99,30,,,,AutoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,216.163.97.122,100,309,TRUE,10/21/25 13:19,R_1fis9VEK6hI8eU7,,,,,46.8169,-117.8897,anonymous,EN,I agree,601478ee2d7cc94b1f1855ec,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,100,51,100,"In my opinion the car caused the accident by not noticing the sign and causing an accident, however it is the humans fault ultimately because the human chose to allow the car to be auto driven. The human driver should have the opportunity to hold Aeon accountable for the faulty auto drive in court.",The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,47,Some College,-99,76,,,,AutoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,129.222.126.25,100,283,TRUE,10/21/25 13:19,R_7hxSDnQ5EClgJ2W,,,,,32.7797,-96.8022,anonymous,EN,I agree,6724f64f20aa833adf9702eb,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,100,85,100,"Even thought technology allows for very advanced driving ability, humans are still ultimately responsible for making sure they perform correctly.",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,70,Masters Degree (MS),-99,80,,,,AutoDrive
10/21/25 13:13,10/21/25 13:19,IP Address,46.110.144.47,100,344,TRUE,10/21/25 13:19,R_7w5dspeMYG6Qd5E,,,,,35.0987,-77.1045,anonymous,EN,I agree,6007a7996fbeef04ce080f90,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,80,40,80,40,The driver should be able to rely on the system otherwise what good is it really.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,68,College Graduate (4 year),-99,60,,,,CoDrive
10/21/25 13:17,10/21/25 13:19,IP Address,71.204.93.4,100,146,TRUE,10/21/25 13:19,R_3kYpNCzpvlEsPYA,,,,,34.2319,-84.1627,anonymous,EN,I agree,66339204ae873b4789a485b3,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,88,66,95,67,The company is more liable because it was in Auto drive. If a car can auto drive then it needs to be able to obey all traffic laws.,The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,35,Masters Degree (MS),-99,55,,,,AutoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,108.5.21.125,100,233,TRUE,10/21/25 13:19,R_6mdXWV1gso1LKXd,,,,,40.2149,-74.0104,anonymous,EN,I agree,586d3755a205a90001e7ea44,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",3,54,100,53,100,"the man was driving and looked down. In my mind, he is more responsible. ",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,White or European,-99,60,College Graduate (4 year),-99,85,,,,AutoDrive
10/21/25 13:14,10/21/25 13:19,IP Address,12.11.109.230,100,291,TRUE,10/21/25 13:19,R_115VY0imgpBcMod,,,,,40.7126,-74.0066,anonymous,EN,I agree,60f998b6c4b98974b766eb98,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,64,89,64,89,Humans should always pay attention regardless if the driving is automated ,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,Hispanic or Latino,-99,1994,Some College,-99,49,,,,CoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,69.247.198.147,100,241,TRUE,10/21/25 13:19,R_3jJHqfIO09ZKMU1,,,,,39.0033,-94.1411,anonymous,EN,I agree,5c91fc9c183fb70012f3510a,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",5,100,10,100,5,Ultimately Aeon is at the top of the chain of blame. They employed the coders who created the software.,The ${e://Field/label} system was 'switched on' at the time of the accident,Male,-99,White or European,-99,54,College Graduate (4 year),-99,54,,,,AutoDrive
10/21/25 13:15,10/21/25 13:19,IP Address,172.56.69.120,100,238,TRUE,10/21/25 13:19,R_3X0xf5gqMykxuOj,,,,,33.7722,-84.3928,anonymous,EN,I agree,546e72bafdf99b2b8df98426,Paul,Neither Agree nor Disagree,Different types of vehicles based on how many driving tasks are controlled by humans vs. machines,"HUMAN, HUMAN, HUMAN, HUMAN",4,61,77,75,100,"The human driver, because he would still be able to stop if he was paying attention to the road instead of his phone",The ${e://Field/label} system was 'switched on' at the time of the accident,Female,-99,Mixed,-99,36,College Graduate (4 year),-99,77,,,,CoDrive
