StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q1,Q110,att_1,att_2,comp_1,comp_2,auto_1,resp_software1_10,resp_human1_10,liable_firm1_1,liable_human1_1,liab_text1,comp_3,co_1,resp_software2_10,resp_human2_10,liab_firm2_1,liab_human2_1,liab_text2,comp_4,gender,gender_4_TEXT,ethnicity,ethnicity_6_TEXT,age,education,education_8_TEXT,license,ai_knowledge_1,PROLIFIC_PID,FL_12_DO,av_frame1_acc_DO,av_frame2_acc_DO
3/6/23 8:36,3/6/23 8:51,0,172.58.140.187,100,942,1,3/6/23 8:51,R_1n2VyMtlCxyw6Gx,,,,,41.8502,-87.6736,anonymous,EN,1,5f32aab12a9f82000854c3ea,2,2,2,4,,,,,,,,3,71,72,71,71,They are both equally responsibile. Gut feel,4,1,,2,,45,4,,1,29,5f32aab12a9f82000854c3ea,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
3/6/23 8:40,3/6/23 8:53,0,74.68.124.163,100,813,1,3/6/23 8:53,R_bQ2ksaapGcltLbP,,,,,40.7123,-74.0068,anonymous,EN,1,5e49da75ea0f3c4553a9e3b2,2,2,2,4,,,,,,,,4,90,98,100,100,I think they're both liable but I blame the company more-so. What's the point of a co-pilot system if it can't be trusted to notice a stop sign?,1,2,,5,,24,3,,2,3,5e49da75ea0f3c4553a9e3b2,FL_36,,frame2_info3|resp_software2|liab_human2|resp_human2|liab_firm2|liab_text2
3/6/23 8:54,3/6/23 8:57,0,76.143.47.95,100,182,1,3/6/23 8:57,R_PCDsLuUSfyq06pX,,,,,29.7646,-95.3657,anonymous,EN,1,5e0e1f62814bba56ea1a86dd,2,2,1,4,,,,,,,,3,70,30,70,30,This seems like something basic the auto-pilot should be able to do and that is stop a car before it crashes into something.,1,1,,1,,34,1,,1,5,5e0e1f62814bba56ea1a86dd,FL_36,,frame2_info3|resp_human2|liab_human2|resp_software2|liab_firm2|liab_text2
3/6/23 8:35,3/6/23 8:58,0,98.1.76.245,100,1372,1,3/6/23 8:58,R_OoM9DcdK13pZD1v,,,,,43.093,-78.9635,anonymous,EN,1,56f542877e3935000ce43685,2,2,2,4,4,89,63,78,79,"I think the driver is responsible, but if the navigation is supposed to get invloved then they would be partially responsible as well.",4,,,,,,,,1,,3,,40,5,,1,75,56f542877e3935000ce43685,FL_35,frame1_info3|resp_software1|liable_human1|liable_firm1|resp_human1|liab_text1,
3/6/23 8:53,3/6/23 9:00,0,47.18.97.8,100,416,1,3/6/23 9:00,R_3mfAvmNQk1ZCCrC,,,,,40.5802,-74.3594,anonymous,EN,1,63f7ac13d942e94c18c92d4b,2,1,2,4,,,,,,,,4,60,64,40,64,"The human should be aware of the capabilities and reaction speed of the copilot system, even if the human is not aware of the level of automation of the system. The human was also the one consciously shifting focus away onto a phone. Assuming that the copilot system was not in control of many tasks, the human shifting focus to the phone is similar to a human using a phone wile driving without a copilot system. The company should definitely use this case study as something to improve upon, but I do not really see them as the direct and primary cause of the accident.",1,1,,2,,23,4,,1,12,63f7ac13d942e94c18c92d4b,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_software2|resp_human2|liab_text2
3/6/23 8:55,3/6/23 9:03,0,98.11.79.169,100,471,1,3/6/23 9:03,R_3fJM927UfQRGjJI,,,,,43.5604,-76.1166,anonymous,EN,1,6150b927614a4f154f311f9d,2,2,2,4,4,0,100,1,100,"I don't think a human should ever think they don't need to pay attention. While technology is helpful, it's not perfect and humans have the ultimate responsibility",2,,,,,,,,2,,3,,32,3,,1,90,6150b927614a4f154f311f9d,FL_35,frame1_info3|resp_software1|liable_human1|resp_human1|liable_firm1|liab_text1,
3/6/23 9:03,3/6/23 9:10,0,174.197.137.107,100,449,1,3/6/23 9:10,R_3EhWY0Z1gedVFap,,,,,40.6372,-73.9037,anonymous,EN,1,601992d4a11f4e0e0a60ee8a,2,2,2,4,,,,,,,,6,90,90,80,89,"I think the company is more liable because the human driver bought the self driving car for a reason. If it claims it can do it on its own but misses a simple step, it shouldn’t be on the market.",2,2,,2,,29,4,,1,29,601992d4a11f4e0e0a60ee8a,FL_36,,frame2_info3|resp_software2|liab_firm2|resp_human2|liab_human2|liab_text2
3/6/23 8:48,3/6/23 9:15,0,174.203.76.24,100,1628,1,3/6/23 9:15,R_1cYRp1H76qs4JTE,,,,,30.4509,-91.1563,anonymous,EN,1,620bda0aa922fc3f247f64c2,2,2,1,4,4,35,23,89,86,Anything can malfunction and go wrong and with a human it can really just be an accident or their fault.,4,,,,,,,,2,,1,,30,3,,1,11,620bda0aa922fc3f247f64c2,FL_35,frame1_info3|liable_human1|liable_firm1|resp_human1|resp_software1|liab_text1,
3/6/23 8:40,3/6/23 9:17,0,24.210.100.114,100,2216,1,3/6/23 9:17,R_22lTXESTOVhWfR1,,,,,42.1139,-80.1499,anonymous,EN,1,60255901704fd208ecdcf32b,2,2,2,4,4,63,100,64,100,I think they're both at fault but the human driver is more because you're supposed to still have your eyes on the road just in case a sign is missed.,4,,,,,,,,1,,4,,24,8,some HS,2,67,60255901704fd208ecdcf32b,FL_35,frame1_info3|resp_human1|liable_human1|resp_software1|liable_firm1|liab_text1,
3/6/23 9:30,3/6/23 9:32,0,65.60.89.50,100,144,1,3/6/23 9:32,R_3qlYj67VY7r61LF,,,,,33.707,-117.9519,anonymous,EN,1,632dd45fb49858b31338c11c,2,2,2,4,4,65,76,10,99,the man should have been pating attention,2,,,,,,,,1,,3,,41,4,,1,49,632dd45fb49858b31338c11c,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 18:08,3/6/23 18:10,0,173.79.137.132,100,93,1,3/6/23 18:10,R_2v1YyPcVB7M3Wrq,,,,,39.0503,-77.3909,anonymous,EN,1,610058f21b82dddf45b44009,2,2,2,3,3,31,87,30,73,I think since full automated driving capability is not advertised the fault is still on the human,3,,,,,,,,1,,3,,22,3,,1,43,610058f21b82dddf45b44009,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:10,0,108.27.255.192,100,132,1,3/6/23 18:10,R_3qW4TmaHViZrnxU,,,,,40.8777,-73.908,anonymous,EN,1,62bb2cee3438180693ad18a1,2,2,2,4,,,,,,,,4,59,84,64,100,The human driver is ultimately responsible because his poor choice led to the crash,4,2,,3,,34,1,,1,19,62bb2cee3438180693ad18a1,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 18:08,3/6/23 18:10,0,173.72.53.204,100,121,1,3/6/23 18:10,R_1kOhiAUplUA4C31,,,,,39.8461,-75.2044,anonymous,EN,1,5e89533c4d3d675e800bfc7c,2,1,2,3,,,,,,,,4,75,80,69,76,The company is at fault because of the auto driver.,1,1,,3,,36,4,,1,15,5e89533c4d3d675e800bfc7c,FL_36,,frame2_info3|liab_human2|resp_software2|resp_human2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:10,0,72.220.136.195,100,132,1,3/6/23 18:10,R_2UftQmPtbxiEAw4,,,,,32.6755,-117.0921,anonymous,EN,1,5d206e075278fa001848134d,2,2,2,4,4,30,100,30,100,the human needs to keep his eyes on the road at all times but i assume the company is supposed to make sure the car pays attention too. human more at fault though,2,,,,,,,,1,,4,,22,1,,1,0,5d206e075278fa001848134d,FL_35,frame1_info3|liable_human1|resp_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 18:08,3/6/23 18:10,0,73.45.221.78,100,129,1,3/6/23 18:10,R_bkqG3eXzX21VUOZ,,,,,41.5548,-87.6593,anonymous,EN,1,5d93ee94eaf36200134a1d87,2,2,2,4,,,,,,,,3,64,67,65,65,"The human driver is still the main driver, but Aeon should have warned him.",1,1,,1,,32,4,,1,0,5d93ee94eaf36200134a1d87,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 18:08,3/6/23 18:11,0,47.145.199.158,100,135,1,3/6/23 18:11,R_1PcRQDM1MovKCWA,,,,,33.9776,-117.7375,anonymous,EN,1,5ff21e8299e7cf6d2d1a7f13,2,2,2,4,4,10,84,10,87,Guy should still be driving and not paying attention elsewhere. ,4,,,,,,,,1,,2,,28,5,,1,17,5ff21e8299e7cf6d2d1a7f13,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 18:08,3/6/23 18:11,0,174.21.134.48,100,170,1,3/6/23 18:11,R_2rrAI1WE6l1KiWB,,,,,47.2573,-122.4921,anonymous,EN,1,5c91fc9c183fb70012f3510a,2,2,2,4,5,100,0,100,0,The company would more than likely need complete liability insurance.,2,,,,,,,,1,,3,,51,4,,1,10,5c91fc9c183fb70012f3510a,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 18:09,3/6/23 18:11,0,198.255.178.29,100,152,1,3/6/23 18:11,R_1QheiXJuOO5V9us,,,,,43.6327,-70.2735,anonymous,EN,1,63d3fe94945ea398ba85cfe0,2,2,2,4,5,10,90,10,90,The human should always be ready to take over the wheel.,4,,,,,,,,1,,3,,30,4,,1,75,63d3fe94945ea398ba85cfe0,FL_35,frame1_info3|liable_human1|resp_software1|resp_human1|liable_firm1|liab_text1,
3/6/23 18:08,3/6/23 18:11,0,47.200.115.111,100,197,1,3/6/23 18:11,R_2Y3wOvEbFBuhn98,,,,,27.9247,-82.5105,anonymous,EN,1,6073ad2cd288215f64f51efa,2,2,2,4,6,0,100,51,51,The human still needs to pay attention but the company should also pay half.,4,,,,,,,,1,,5,,32,4,,1,10,6073ad2cd288215f64f51efa,FL_35,frame1_info3|resp_software1|resp_human1|liable_human1|liable_firm1|liab_text1,
3/6/23 18:09,3/6/23 18:11,0,76.175.166.127,100,132,1,3/6/23 18:11,R_2ASeeZrfZG7ZxHZ,,,,,33.7256,-117.9119,anonymous,EN,1,56c984eb10a82f0006ffd111,2,2,2,4,2,42,76,46,85,The human driver should assume the responsibility of driving the vehicle and shouldn't rely on Aeon to drive automatically for them,2,,,,,,,,1,,2,,27,4,,1,40,56c984eb10a82f0006ffd111,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 18:08,3/6/23 18:11,0,67.160.189.168,100,179,1,3/6/23 18:11,R_SZClVjwAo8MluE1,,,,,44.0645,-123.1461,anonymous,EN,1,5f87d9bfc31a1322cfc32cbd,2,2,2,1,,,,,,,,5,88,39,50,40,The copilot failed to stop at the stop sign. The human only looked at the text because they trusted the copilot system.,1,2,,4,,37,4,,1,85,5f87d9bfc31a1322cfc32cbd,FL_36,,frame2_info3|liab_firm2|resp_software2|liab_human2|resp_human2|liab_text2
3/6/23 18:08,3/6/23 18:11,0,174.204.64.142,100,210,1,3/6/23 18:11,R_1pAPqblMXnhiuVy,,,,,47.6109,-122.3303,anonymous,EN,1,5cfc0de4544a150001ba2d4a,2,2,2,4,6,0,100,0,100,I think the human driver is more liable because they own the car and are the one in the drivers seat. As a driver you take responsibility for all actions and still have a duty to pay attention to the road.,4,,,,,,,,2,,3,,25,4,,1,22,5cfc0de4544a150001ba2d4a,FL_35,frame1_info3|resp_human1|resp_software1|liable_firm1|liable_human1|liab_text1,
3/6/23 18:08,3/6/23 18:11,0,174.173.9.125,100,215,1,3/6/23 18:11,R_1qUoLWwxyqMKptm,,,,,39.9486,-75.2339,anonymous,EN,1,580cab86b869700001d71628,2,2,2,4,,,,,,,,4,60,51,61,52,"This is a hybrid car with both human and machine being in control. Plus, not enough information is given for what/who is in charge.",1,2,,7,,60,4,,1,30,580cab86b869700001d71628,FL_36,,frame2_info3|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:11,0,136.52.122.131,100,213,1,3/6/23 18:11,R_1mXDXKxraElqrLe,,,,,33.7015,-117.7528,anonymous,EN,1,63d16610ac1b48e12d968e2d,2,2,2,4,,,,,,,,3,4,91,7,86,I think that the human driver is more responsible at this point in time because driving technology isn't quite there yet for all purpose. I think a responsible driver would know that and therefore it is the person's responsibility. ,4,1,,3,,30,4,,1,51,63d16610ac1b48e12d968e2d,FL_36,,frame2_info3|resp_software2|resp_human2|liab_human2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,172.59.24.0,100,213,1,3/6/23 18:12,R_3e5gaSV0A6Q2QEi,,,,,41.4722,-81.745,anonymous,EN,1,59aaf1705e7f4800010eeec7,2,2,2,4,4,0,100,0,100,I don't think the human driver should ever be removed from blame in a car accident. It is inappropriate to sleep or be distracted while operating a large piece of machinery.,4,,,,,,,,1,,3,,43,5,,1,10,59aaf1705e7f4800010eeec7,FL_35,frame1_info3|liable_human1|resp_software1|liable_firm1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:12,0,68.102.17.164,100,206,1,3/6/23 18:12,R_1I6tsTx1lBq3EPK,,,,,37.6692,-97.2754,anonymous,EN,1,62d38f10654f3fc8a393b551,2,2,2,4,,,,,,,,4,100,100,100,100,"I think they're both equally liable.  Aeon for convincing the human that their co-pilot could safely drive the car, and the human for actually driving the car. ",4,1,,3,,40,2,,1,31,62d38f10654f3fc8a393b551,FL_36,,frame2_info3|resp_human2|liab_firm2|resp_software2|liab_human2|liab_text2
3/6/23 18:09,3/6/23 18:12,0,174.208.161.106,100,189,1,3/6/23 18:12,R_3nP077M4eNfP3E9,,,,,38.581,-121.4939,anonymous,EN,1,5c2a92b4b8e5f900015b3f58,2,2,2,4,,,,,,,,4,50,50,50,50,I think the human is at fault because it’s not fully autonomous driving and the driver should be alert to intervene.,1,2,,3,,31,4,,1,31,5c2a92b4b8e5f900015b3f58,FL_36,,frame2_info3|liab_firm2|resp_human2|liab_human2|resp_software2|liab_text2
3/6/23 18:09,3/6/23 18:12,0,73.35.230.210,100,190,1,3/6/23 18:12,R_28HTqDhvpsXv2HA,,,,,47.617,-117.361,anonymous,EN,1,63d44472a72a227e0fef6bdc,2,2,2,4,,,,,,,,4,30,70,30,70,"The human driver is more liable. Even if the car it autonomous and is driving for the human, the human is still responsible for supervising the driving and should have been held responsible for stopping for the sign.",1,1,,3,,26,4,,1,70,63d44472a72a227e0fef6bdc,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,71.245.59.161,100,215,1,3/6/23 18:12,R_32LTymuI8rf4L0o,,,,,40.7956,-77.0427,anonymous,EN,1,5f1319143fdcd700091a41d4,2,2,1,4,6,78,55,51,56,I think the company slightly more because it should do something that simple.,2,,,,,,,,2,,3,,33,4,,1,28,5f1319143fdcd700091a41d4,FL_35,frame1_info3|resp_human1|liable_human1|liable_firm1|resp_software1|liab_text1,
3/6/23 18:08,3/6/23 18:12,0,71.226.30.113,100,205,1,3/6/23 18:12,R_6Vxip7Woiy1vI65,,,,,28.9274,-81.9819,anonymous,EN,1,5b6259be5256470001bd0c6d,2,2,2,4,6,72,30,76,35,"If it's supposed to be AI driving, you can't totally blame the human for not paying 100% attention.",2,,,,,,,,1,,3,,36,1,,1,34,5b6259be5256470001bd0c6d,FL_35,frame1_info3|liable_firm1|resp_human1|resp_software1|liable_human1|liab_text1,
3/6/23 18:08,3/6/23 18:12,0,108.30.198.131,100,243,1,3/6/23 18:12,R_2ya9MUjzqD3Leqp,,,,,40.7637,-73.7695,anonymous,EN,1,63e51bd9b573cd46809e1d56,2,2,2,4,,,,,,,,5,74,27,74,25,"I think the human is at fault to an extent because you’re not suppose to be texting. However, the human most likely relied on Aeon to do the driving my for him. ",2,1,,2,,28,3,,1,42,63e51bd9b573cd46809e1d56,FL_36,,frame2_info3|liab_human2|resp_software2|liab_firm2|resp_human2|liab_text2
3/6/23 18:09,3/6/23 18:12,0,23.113.24.52,100,203,1,3/6/23 18:12,R_1plOiKZFjz27Qiu,,,,,32.7449,-117.165,anonymous,EN,1,63161c28f7f6c1d0f60b054f,2,2,2,4,,,,,,,,4,100,100,100,100,"I think they are both equally responsible. The company manufactured a faulty product, but the human irresponsibly relied on the product instead of monitoring his environment.",1,2,,5,,45,7,,1,30,63161c28f7f6c1d0f60b054f,FL_36,,frame2_info3|liab_human2|resp_human2|resp_software2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,47.13.188.181,100,223,1,3/6/23 18:12,R_3FXxT3IXj3dFts3,,,,,34.1758,-86.829,anonymous,EN,1,60fd6ea5d5e5f804bb6fc4cf,2,2,2,4,5,75,59,91,55,Aeon is marketed as an autopilot car. Therefore you should be able to trust that the car can drive itself. ,2,,,,,,,,2,,3,,31,4,,1,62,60fd6ea5d5e5f804bb6fc4cf,FL_35,frame1_info3|resp_software1|liable_firm1|resp_human1|liable_human1|liab_text1,
3/6/23 18:09,3/6/23 18:12,0,67.8.128.36,100,222,1,3/6/23 18:12,R_b1kC876x4I2ACVr,,,,,28.7115,-81.5135,anonymous,EN,1,63d7a0c6fe36d852418ac97a,2,2,2,4,5,64,89,66,85,"I think the human driver is more liable for the accident because he was not paying attention which the person in the driver seat should be. Even if the vehicle is self-driving, someone should still be alert and watching just in case something happens.",2,,,,,,,,2,,3,,25,1,,2,16,63d7a0c6fe36d852418ac97a,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:12,0,23.120.9.126,100,235,1,3/6/23 18:12,R_24OaX69XOHCKctY,,,,,30.4421,-97.6339,anonymous,EN,1,6400ec6ac6021e7e55bb1b54,2,2,2,4,,,,,,,,3,0,100,0,100,The human driver is responsible because they should be aware if their surroundings. As far as I am aware automated driving systems have not advanced far enough for no human interaction so the driver should be aware of that. Unless aeon advertises that no human interaction is needed.,1,1,,3,,28,4,,1,60,6400ec6ac6021e7e55bb1b54,FL_36,,frame2_info3|resp_human2|liab_human2|liab_firm2|resp_software2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,23.124.153.220,100,227,1,3/6/23 18:12,R_3hzuBExHRVlzN2r,,,,,41.6017,-87.9557,anonymous,EN,1,5f985a6faf071810974a32f8,2,2,2,4,,,,,,,,6,100,0,100,0,Aeon is liable for damages as it was the one who was driving the vehicle while the human was just an innocent passenger. ,1,1,,3,,35,7,,1,51,5f985a6faf071810974a32f8,FL_36,,frame2_info3|liab_firm2|resp_human2|resp_software2|liab_human2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,45.51.107.202,100,237,1,3/6/23 18:12,R_2s5VRhY7dz33NJ1,,,,,34.2666,-118.7643,anonymous,EN,1,633c74ad6178784ed5b52104,2,2,2,4,5,51,60,50,60,I believe the human driver would be more at fault in this situation because they did not abide by the driving laws.,3,,,,,,,,1,,4,,25,3,,1,55,633c74ad6178784ed5b52104,FL_35,frame1_info3|liable_firm1|resp_software1|resp_human1|liable_human1|liab_text1,
3/6/23 18:08,3/6/23 18:12,0,24.3.186.212,100,264,1,3/6/23 18:12,R_1eDeHXRiAyKzOzn,,,,,40.5184,-80.1667,anonymous,EN,1,5ca60cd95a6f9a0015b2d034,2,2,2,4,,,,,,,,3,18,92,9,92,"I think the human driver has more responsibility, not paying attention.",2,1,,3,,69,1,,1,24,5ca60cd95a6f9a0015b2d034,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
3/6/23 18:08,3/6/23 18:12,0,172.251.153.170,100,269,1,3/6/23 18:12,R_1gvl5hjNLc2knoX,,,,,33.9776,-117.7375,anonymous,EN,1,5a94c0b7b5e2110001c6891e,2,2,2,4,,,,,,,,5,59,78,42,84,"If the driver still has some control over the system, then he is liable since some control implies all control. ",2,1,,2,,49,4,,1,67,5a94c0b7b5e2110001c6891e,FL_36,,frame2_info3|resp_software2|resp_human2|liab_firm2|liab_human2|liab_text2
3/6/23 18:08,3/6/23 18:13,0,67.159.151.113,100,249,1,3/6/23 18:13,R_30pi7xMM7kFb2AZ,,,,,38.4272,-121.442,anonymous,EN,1,638b6287a17643211bf19e79,2,2,2,4,,,,,,,,5,81,40,82,61,"If it's an automated system in charge, and it doesn't notice the stop sign, it's definitely the automated system at fault.",2,1,,3,,68,4,,1,9,638b6287a17643211bf19e79,FL_36,,frame2_info3|resp_software2|liab_firm2|liab_human2|resp_human2|liab_text2
3/6/23 18:09,3/6/23 18:13,0,67.184.205.134,100,247,1,3/6/23 18:13,R_ypVz6esmWWB3KOR,,,,,42.3816,-88.0026,anonymous,EN,1,57901207c9abeb0001af353e,2,2,2,4,,,,,,,,4,0,100,0,100,"I believe that no matter how automated a vehicle is, the human should always be responsible for any accidents, especially since this person looked down to check a text.",4,2,,3,,34,2,,1,25,57901207c9abeb0001af353e,FL_36,,frame2_info3|resp_human2|resp_software2|liab_human2|liab_firm2|liab_text2
3/6/23 18:08,3/6/23 18:13,0,71.206.186.22,100,271,1,3/6/23 18:13,R_2RTY4XmlZguEamS,,,,,38.0271,-78.4797,anonymous,EN,1,63d885b0cdfb54327fe66829,2,2,2,4,2,10,90,0,100,"Obviously, to me, the human driver is more liable. The human is sitting in the car and has some responsibility to be watching the road and helping to monitor the car's travel. If there is some obstruction from the camera, there is a failsafe built in with the human sitting there. But, he instead takes no agency over his own safety.",2,,,,,,,,1,,2,,25,4,,1,1,63d885b0cdfb54327fe66829,FL_35,frame1_info3|liable_firm1|liable_human1|resp_software1|resp_human1|liab_text1,
3/6/23 18:08,3/6/23 18:13,0,69.206.23.140,100,274,1,3/6/23 18:13,R_1E1bUetQtduXo81,,,,,41.534,-74.0492,anonymous,EN,1,603039c84bcf02e81ae8a052,2,2,2,4,,,,,,,,4,51,80,51,80,"The company should bear some responsibility  if they advertise the safety of the car as something it should take care of. Ultimately, the human should still be paying attention.",1,1,,3,,39,1,,1,21,603039c84bcf02e81ae8a052,FL_36,,frame2_info3|liab_human2|liab_firm2|resp_human2|resp_software2|liab_text2
3/6/23 18:08,3/6/23 18:13,0,70.171.16.159,100,283,1,3/6/23 18:13,R_1rGK1AdwkjvspWb,,,,,29.6825,-82.3606,anonymous,EN,1,63457059f383e9fd48fc3e90,2,2,2,4,,,,,,,,4,50,71,50,71,"Aeon isn't necessarily responsible based on the fact that the human is ultimately the one operating the vehicle. Since the system is not fully autonomous, Aeon is not responsible.",1,1,,6,,30,4,,1,100,63457059f383e9fd48fc3e90,FL_36,,frame2_info3|liab_firm2|liab_human2|resp_human2|resp_software2|liab_text2
